Generation,Average,Best,Updates
0,1097,2600,108579
1,2529,3500,176122
2,2171,3800,146865
3,2616,3600,179806
4,2792,4500,183774
5,2763,4200,188860
6,2814,4100,190965
7,2684,3600,175919
8,2632,3700,177637
9,2640,3600,177475
10,2427,3500,156639
11,2522,4000,171453
12,2434,3400,164903
13,2321,3500,150376
14,2331,3500,155675
15,2428,3600,162211
16,2280,3300,148644
17,2658,4000,175316
18,2634,3600,179424
19,2770,4200,176765
20,2099,3200,137709
21,2486,3600,177223
22,2229,3200,155488
23,2143,3100,129060
24,1935,3300,137348
25,1904,3200,136792
26,1960,2800,139216
27,1602,2800,105011
28,1642,2500,110950
29,1573,3100,100983
30,1701,2400,113047
31,1031,2800,59979
32,1923,2800,142018
33,1998,2900,136997
34,1725,3000,111439
35,1858,2600,144900
36,1822,2600,122369
37,1787,2500,122882
38,1726,2500,116589
39,1358,2400,95860
40,1790,2700,118241
41,1349,2600,91498
42,1755,2600,120600
43,1862,2900,129905
44,1865,3100,128221
45,1648,2400,118012
46,1861,2700,127045
47,2023,3200,137011
48,1693,2900,114903
49,475,2800,9928
50,1754,2800,120245
51,1685,3000,113836
52,1791,2500,121683
53,1857,3000,124895
54,1803,2700,128729
55,1563,2600,102161
56,1531,2200,101233
57,1337,2100,85751
58,986,2000,63302
59,1360,2700,90154
60,1646,2600,112442
61,1649,2900,111795
62,1736,2500,110880
63,1471,2900,92799
64,1491,2800,94619
65,1284,2700,76989
66,1866,2800,129301
67,1700,2500,113966
68,1406,2300,89995
69,1614,2700,107929
70,1439,2900,95754
71,1618,2700,108160
72,1589,2700,108207
73,1441,2300,87354
74,1635,2600,113147
75,1716,2400,114750
76,1684,2700,109842
77,1501,2600,101275
78,1586,2900,106381
79,1591,2800,107946
80,1605,2400,109979
81,1568,2400,107406
82,1279,2200,93007
83,1571,2400,102258
84,1499,2400,100077
85,1474,2700,97334
86,1575,2700,105572
87,1521,2700,94396
88,1689,2600,114910
89,1625,2600,111802
90,1515,2700,99409
91,1384,2500,89611
92,1576,2500,101268
93,1657,2500,107658
94,1737,2600,117810
95,1532,3000,99111
96,1769,2800,119876
97,1487,2300,97829
98,1666,2500,110328
99,1658,3000,108250
100,1737,2800,118833
101,1508,2300,105279
102,1588,2500,104008
103,1842,2800,121115
104,1671,2700,110739
105,1515,2700,98950
106,1550,2600,99160
107,1629,2600,105835
108,1724,2700,116144
109,1561,2300,100236
110,1720,2600,109568
111,1616,2900,107483
112,1656,2400,116985
113,1642,2800,106315
114,1580,2600,109914
115,1551,2900,106109
116,1632,2600,101584
117,1505,2200,102287
118,1657,2700,113816
119,1698,2700,112711
120,1673,2500,115859
121,1725,2900,119508
122,1712,2700,118799
123,1629,2800,111231
124,1585,2600,102277
125,1509,2300,107897
126,1630,2400,110268
127,1678,2600,117265
128,1745,2800,130704
129,1843,2600,116857
130,1575,2600,106707
131,1847,3000,131117
132,1636,2700,108294
133,1558,2500,107967
134,1630,3100,101388
135,1516,2600,99029
136,1837,2900,116176
137,1558,2600,99075
138,1453,2500,103244
139,1339,2000,105284
140,1582,2900,110622
141,1796,3100,149710
142,1681,3200,106576
143,1500,2200,100095
144,1566,2500,106483
145,1647,2600,109424
146,1621,2600,107846
147,1705,3000,119732
148,1802,2700,138164
149,1604,2900,111239
150,1622,2700,101683
151,1660,2600,118918
152,1517,2500,100112
153,1723,2600,115109
154,1599,2600,109915
155,1594,2500,109386
156,1542,2500,96960
157,1382,2100,107603
158,1473,2200,106813
159,1382,2300,89283
160,1665,2800,130640
161,1327,2000,93216
162,1256,1900,113193
163,1552,2600,104524
164,1444,2700,89490
165,1522,2400,92760
166,1709,2700,111612
167,1611,2600,106807
168,1647,2500,106125
169,1511,2400,96598
170,1632,2700,108103
171,1812,3000,121904
172,1756,2700,116565
173,1612,2600,106593
174,1543,2400,96685
175,1681,2700,111610
176,1516,2500,101486
177,1701,2800,113535
178,1735,2800,111154
179,1683,2700,119387
180,1637,3100,107616
181,1821,2800,115377
182,1621,2500,109364
183,1581,2800,103995
184,1507,2300,97407
185,1677,2700,115293
186,1618,2400,102152
187,1489,2300,103938
188,1576,2300,103562
189,1633,2400,107767
190,1620,2500,105979
191,1316,2000,87193
192,1550,2400,101882
193,1634,2900,106050
194,1817,2600,122086
195,1407,2200,97338
196,1363,2500,89348
197,1574,2500,118492
198,1651,3000,121014
199,1646,2500,106507
200,1559,2600,105236
